performance_id,campaign_id,channel_id,customer_id,date_id,impressions,clicks,conversions,spend_usd,revenue_usd
8933,1457,7,11925,259,1284,2055,208,958.04,678.14
8934,1053,5,10802,179,869,608,380,885.78,4340.76
8935,1249,3,10613,671,8318,251,107,3654.36,2707.69
8936,1048,8,10705,602,6800,742,263,979.45,3027.89
8937,1876,7,10391,440,7843,2223,264,871.61,8618.12
8938,1987,6,11827,83,1763,4057,196,1263.08,7941.22
8939,1977,4,11757,70,4437,1911,87,530.61,4032.44
8940,1254,2,11687,177,153,2520,25,3596.61,6755.35
8941,1978,6,10925,408,4529,4202,291,2314.51,5314.7
8942,1228,3,11067,170,907,4405,327,614.09,236.06
8943,1178,3,10298,327,1972,3105,431,1534.23,3072.22
8944,1153,8,11150,485,2660,710,185,2697.55,4888.64
8945,1903,4,11814,458,2048,1408,39,3963.36,7484.59
8946,1795,3,11748,327,4516,175,279,3505.11,7480.71
8947,1575,2,10883,78,3239,105,131,2568.53,8329.2
8948,1207,8,11619,128,238,2922,444,4410.78,9501.86
8949,1957,3,11396,7,7715,3136,39,4349.33,9133.92
8950,1704,7,10557,229,4399,4694,148,1582.76,8776.57
8951,1716,8,10007,8,3161,874,46,1046.32,1683.78
8952,1310,3,11496,671,4681,2783,190,4662.53,4403.12
8953,1831,3,11452,215,9801,2810,61,3910.16,9664.75
8954,1546,3,11940,297,8735,1755,246,4140.1,488.96
8955,1910,6,11366,586,7921,4380,321,2454.08,549.63
8956,1988,4,11826,430,479,2614,91,2606.09,1762.4
8957,1950,7,11996,429,8230,2685,366,4708.03,9977.3
8958,1781,8,10920,153,7663,209,161,1462.59,4883.99
8959,1671,4,10988,270,899,565,191,1164.66,8842.65
8960,1833,2,11703,273,7996,3886,180,3531.83,9516.89
8961,1796,4,11976,129,7302,1403,61,3909.76,1199.22
8962,1633,4,11682,417,3360,146,399,3148.92,793.63
8963,1738,2,10589,72,9507,1144,162,1651.83,3705.04
8964,1590,6,10342,213,6539,1991,52,445.48,2778.58
8965,1397,7,11497,678,8319,2045,257,2793.3,7321.87
8966,1378,1,11865,489,8050,1192,477,107.89,1439.22
8967,1749,2,11376,447,5250,566,486,2345.03,6633.59
8968,1212,4,10989,460,5690,4737,104,2649.91,8207.53
8969,1573,4,11178,641,5551,2427,378,2741.5,6473.27
8970,1013,2,11016,246,5433,1583,496,4735.48,6892.98
8971,1591,6,10314,429,8202,4413,373,4944.53,3643.57
8972,1676,5,10473,268,1151,2630,137,661.78,5132.8
8973,1224,8,10145,534,5376,2588,66,1477.29,8457.24
8974,1634,4,10133,366,7041,4233,419,742.88,8733.86
8975,1094,2,11273,720,3408,1811,318,2191.46,7642.7
8976,1614,3,11976,404,3697,1633,34,4974.93,7238.33
8977,1154,7,10097,366,3434,3033,80,362.0,2626.14
8978,1289,7,11430,525,2253,1133,8,4273.43,2554.57
8979,1446,3,11853,10,6914,4975,319,1821.97,9403.32
8980,1096,4,11588,606,4720,2157,399,3804.82,4268.26
8981,1332,5,11714,40,2649,4814,396,2209.26,9222.59
8982,1700,4,11014,243,587,2067,195,4237.84,1577.7
8983,1759,6,11642,73,1436,3499,328,1818.12,5079.55
8984,1544,7,11085,430,4515,2822,81,655.87,3324.25
8985,1443,4,10760,59,277,1456,6,1869.45,238.64
8986,1402,5,10557,183,1826,4221,258,3228.5,6539.17
8987,1530,1,11863,453,607,3998,468,758.62,9364.17
8988,1250,6,11184,469,6052,855,421,2461.65,8062.6
8989,1310,8,10360,418,186,4801,449,4940.19,6320.18
8990,1080,2,10617,635,8198,3934,219,1075.82,6502.53
8991,1670,1,11432,115,9379,2921,196,941.15,6356.67
8992,1199,7,10234,14,1222,1076,170,3062.72,7097.85
8993,1493,7,10924,189,8011,2781,117,85.02,4346.29
8994,1417,6,11193,160,9009,1488,49,2842.24,1640.58
8995,1576,7,10393,158,162,945,166,2518.32,330.38
8996,1677,6,10503,119,9940,2929,215,4900.12,5235.94
8997,1061,8,11527,499,3955,991,49,2811.04,5749.61
8998,1282,6,11141,187,426,3591,475,2868.51,4706.66
8999,1145,8,11892,656,9737,3446,436,339.86,2959.76
9000,1579,8,10975,718,8826,3472,429,3658.55,470.73
9001,1646,5,11194,527,5146,2933,158,3918.46,4119.19
9002,1982,7,11593,212,6700,2999,332,1863.79,226.16
9003,1340,1,11154,128,9205,4753,457,4827.06,492.34
9004,1195,6,10704,203,7448,3765,139,3453.86,1552.39
9005,1101,8,10943,497,6669,750,130,2586.33,8071.76
9006,1997,1,11806,250,7460,2852,339,2689.76,4745.13
9007,1370,4,11628,51,3213,4353,25,2112.42,5218.2
9008,1733,5,10962,80,6214,2892,492,3995.74,2706.92
9009,1843,3,10332,498,940,3680,450,3107.41,7777.62
9010,1396,8,10008,552,9653,4616,211,3998.08,8877.91
9011,1897,5,11797,498,7098,1280,499,3944.35,4866.47
9012,1739,3,10548,152,5717,3637,335,2333.91,2761.65
9013,1503,8,10997,426,2420,47,497,3604.16,7459.23
9014,1492,7,10580,24,7712,1680,9,2946.92,9808.73
9015,1461,8,10194,72,6026,436,397,3444.71,5688.52
9016,1012,5,10749,268,7470,3964,19,599.32,2243.61
9017,1304,7,11261,527,2434,625,239,2181.08,2316.76
9018,1017,2,10051,16,9507,3438,118,3993.28,6945.44
9019,1395,1,11877,84,9287,4354,165,4272.62,9129.17
9020,1556,8,10013,706,1078,2912,39,4258.36,9999.05
9021,1474,4,11059,285,6874,568,14,1377.05,4040.91
9022,1520,3,10277,446,1813,761,284,4545.22,4940.51
9023,1327,1,10141,727,3995,3901,439,888.17,8163.35
9024,1865,3,10866,399,2481,1865,414,3590.24,112.45
9025,1706,6,10466,286,9162,519,314,1198.4,9967.35
9026,1376,1,10178,4,1697,4449,170,4678.32,4840.92
9027,1399,3,10912,508,370,4861,327,1027.81,754.98
9028,1651,2,10979,477,3276,3332,147,2944.62,8199.9
9029,1047,7,10888,364,5824,1688,315,3629.23,9563.1
9030,1989,8,10499,449,2792,2515,188,3773.63,9307.09
9031,1338,1,10060,658,4810,107,307,3462.5,1664.29
9032,1044,5,11944,91,1815,1453,411,750.1,4828.72
9033,1426,6,11641,650,492,2144,25,1428.06,986.16
9034,1021,8,10112,243,8973,1874,327,1628.32,9688.01
9035,1246,3,11687,476,1297,185,391,777.34,9185.62
9036,1386,4,10778,542,745,322,490,1448.08,9505.34
9037,1961,1,10510,414,7220,2497,156,446.67,5851.2
9038,1614,5,10333,559,3529,4690,112,1272.07,4921.56
9039,1602,4,11785,352,1949,4238,398,2484.16,3748.76
9040,1077,4,11177,363,9599,318,29,1966.33,9486.93
9041,1621,8,11542,632,313,2999,171,1413.49,4325.17
9042,1128,5,10720,697,5280,1578,109,4656.6,6563.36
9043,1011,5,11446,127,7006,4397,91,2304.29,9839.87
9044,1459,1,11134,632,7429,4787,19,3466.5,3341.21
9045,1247,7,11965,117,3723,1613,162,2376.05,6567.95
9046,1855,3,10903,690,469,4026,284,515.99,5156.71
9047,1746,8,11067,547,8970,2132,197,4431.01,373.62
9048,1644,8,11294,189,7757,175,421,4253.91,7215.02
9049,1122,7,10574,478,7354,1613,313,3595.25,7514.29
9050,1079,7,10017,65,1203,709,190,4512.03,7362.73
9051,1066,3,10482,493,1863,4934,449,4222.32,102.18
9052,1408,2,10327,213,388,4969,118,3375.43,2935.75
9053,1804,3,10954,400,6040,1803,178,1978.55,5111.67
9054,1098,7,10747,353,8301,2744,61,412.71,7501.46
9055,1057,3,11656,428,3965,3056,85,1466.37,6737.25
9056,1208,5,11516,267,2597,346,307,3002.43,579.62
9057,1993,6,11672,500,621,4964,96,1795.55,9712.35
9058,1629,5,10675,30,2211,2920,426,4949.45,5108.35
9059,1811,6,10409,410,6317,457,180,4516.23,5843.93
9060,1794,2,11077,87,6249,1595,492,4009.82,4912.13
9061,1819,6,11177,146,5631,3904,183,2095.55,4603.7
9062,1200,7,10849,450,4627,697,314,3301.72,4951.1
9063,1960,6,11982,63,3114,680,480,722.3,5480.11
9064,1157,4,11040,691,2389,4874,348,2066.78,8232.93
9065,1933,5,10328,393,3169,4587,213,804.99,1410.13
9066,1168,7,10979,168,5080,1234,243,880.16,5802.79
9067,1718,1,10033,288,3556,180,472,2300.64,2340.9
9068,1227,1,11006,253,1786,3554,370,547.25,8972.48
9069,1145,5,11852,542,614,3832,216,4657.33,9369.29
9070,1167,1,11549,708,2025,1709,288,2578.25,5205.82
9071,1851,6,11101,553,9462,1990,310,4489.33,7578.55
9072,1368,1,10175,552,2140,1711,90,589.48,2882.39
9073,1442,5,11187,313,4935,4744,229,4357.55,8519.0
9074,1132,6,10299,382,9579,623,391,1281.9,2890.46
9075,1170,3,10951,594,3888,1690,56,1741.27,3714.87
9076,1320,6,10563,446,2319,4732,451,896.01,2244.24
9077,1425,6,10351,244,8815,281,407,3001.27,7957.81
9078,1658,7,11542,325,2908,4225,44,1901.24,5276.98
9079,1870,3,10179,175,6653,408,171,1257.0,9929.31
9080,1589,4,10971,347,109,4989,476,4206.42,817.03
9081,1680,2,11796,290,3652,979,254,4448.84,187.1
9082,1184,7,11151,167,6107,281,473,4688.43,1650.71
9083,1282,4,11986,624,872,4441,83,4871.41,926.84
9084,1450,5,11253,595,8839,2919,290,1065.7,4308.42
9085,1868,8,11701,347,7947,1113,246,2939.74,143.97
9086,1196,3,11383,381,6255,928,8,2593.42,6394.12
9087,1521,8,11448,556,7962,476,344,3224.46,7958.16
9088,1121,4,11688,179,3085,4062,438,781.83,2886.78
9089,1759,7,10748,221,2673,4687,367,4364.9,1164.11
9090,1998,1,10653,441,1608,1993,392,4146.98,7886.38
9091,1070,6,10198,605,2121,3846,97,1936.15,1914.48
9092,1017,8,11487,94,394,1625,478,2730.17,6375.77
9093,1122,8,11365,255,9645,2705,445,233.55,7504.32
9094,1943,8,11972,402,9342,1712,340,1242.62,9421.97
9095,1693,6,11800,571,2348,1736,211,2092.24,5172.33
9096,1861,4,11573,394,5511,2918,443,4496.54,4335.08
9097,1188,4,11457,114,7191,3215,160,531.35,9800.03
9098,1409,3,11833,408,234,2142,474,1354.27,8830.35
9099,1537,5,11667,586,505,784,467,1154.11,5678.93
9100,1466,7,11850,342,2504,1204,152,4721.62,7246.55
9101,1212,8,10579,317,1048,2519,299,1445.46,6293.19
9102,1451,2,10605,674,7645,688,3,3405.5,1522.2
9103,1516,3,10710,462,2376,1974,89,3662.01,4040.48
9104,1952,6,11404,605,1728,2512,2,3956.1,8642.51
9105,1772,5,10001,52,2397,1269,431,2583.3,9562.83
9106,1038,3,11740,532,4368,4836,285,977.23,7459.89
9107,1777,4,10637,346,4841,1643,407,4316.49,791.35
9108,1871,4,11371,81,9440,2279,156,3335.54,6231.15
9109,1431,7,11044,671,4317,3960,256,2188.2,9457.94
9110,1956,3,11756,32,6265,2673,173,3787.53,4969.9
9111,1539,3,10525,310,1985,3318,358,4908.64,9221.91
9112,1987,2,11107,257,3608,3904,413,2975.97,9198.6
9113,1077,4,11776,270,4421,4526,68,1094.21,1466.58
9114,1495,7,11091,432,3746,1029,141,666.11,5059.65
9115,1719,8,11985,116,9528,1486,275,2459.8,624.41
9116,1456,7,10604,523,1080,458,1,3126.47,8114.77
9117,1704,6,10939,642,3308,1480,267,3324.41,4594.61
9118,1143,7,10243,410,3807,941,260,2042.99,1770.87
9119,1853,5,10820,343,6767,2502,229,4938.94,9769.01
9120,1383,1,11953,58,625,657,220,3489.97,5756.16
9121,1763,5,11684,538,6455,4511,78,1100.91,8136.11
9122,1079,4,10877,30,1158,1342,14,3036.61,6723.35
9123,1974,6,11922,381,1173,2780,488,531.44,6575.15
9124,1542,1,10904,268,4686,3478,136,2217.23,1823.25
9125,1696,6,11741,4,7684,1444,129,4211.35,3153.39
9126,1488,5,10126,496,2552,2771,431,603.68,6751.46
9127,1174,5,11173,186,6092,1540,208,3289.95,8749.7
9128,1384,5,10571,289,5974,3622,307,150.09,9585.75
9129,1182,3,10922,50,6489,3311,29,2749.13,7391.79
9130,1621,5,11355,100,2675,2559,323,2579.25,2288.36
9131,1255,1,11707,195,1210,3679,78,431.19,8269.84
9132,1825,4,11153,510,3146,2928,454,140.72,5339.67
9133,1510,2,10539,624,2184,1377,380,4388.32,102.99
9134,1905,1,10585,523,9128,3017,498,1899.8,5650.7
9135,1667,4,11165,64,3714,1102,309,2036.84,2187.43
9136,1910,7,11800,339,6333,3502,158,3730.26,7831.73
9137,1568,8,11383,544,6071,2212,266,3590.57,219.99
9138,1516,3,10314,538,7457,3329,379,951.46,6262.15
9139,1572,7,10571,587,978,4489,478,60.95,177.42
9140,1829,1,11549,224,4605,2768,87,950.28,8455.34
9141,1171,3,10094,721,6015,3970,499,2891.81,3194.26
9142,1306,8,10711,452,149,534,374,4408.91,6956.46
9143,1079,3,11565,570,4595,894,484,4189.97,423.82
9144,1012,6,11424,519,2449,2579,422,3862.17,7757.92
9145,1202,5,11065,603,3734,870,61,4194.37,5947.26
9146,1960,6,11940,636,8542,2569,474,4943.24,1913.66
9147,1283,8,11686,525,2443,4488,383,4356.92,1777.94
9148,1312,1,11617,263,1287,292,181,1590.93,6516.17
9149,1283,4,11753,682,8857,361,241,3134.84,6205.91
9150,1286,5,11903,275,225,810,175,1009.58,4391.36
9151,1855,2,11265,22,1628,902,497,1631.66,6816.84
9152,1196,7,10464,470,4888,3180,476,2791.88,9491.12
9153,1520,3,10121,708,9649,3033,172,2026.22,1593.49
9154,1034,8,10223,646,5479,2816,468,2945.28,7153.59
9155,1595,1,11616,649,5123,873,20,4773.5,741.0
9156,1202,2,11248,197,413,3199,225,4544.81,9117.56
9157,1732,3,11928,589,9580,1821,395,2985.76,5624.44
9158,1895,8,11508,162,278,3165,228,4257.18,9610.05
9159,1910,6,11795,627,7098,1515,393,4369.16,1305.81
9160,1808,2,11072,120,1052,4949,224,3388.62,3798.22
9161,1730,2,11489,601,2092,97,95,2125.49,3100.51
9162,1176,2,11954,342,6508,3700,246,3724.44,7855.64
9163,1799,5,11108,69,6631,2994,72,137.65,7135.88
9164,1625,2,10353,636,6067,3141,317,3937.13,2555.88
9165,1369,1,10577,307,1143,65,158,4303.94,8007.16
9166,1126,6,10719,669,9141,4292,215,4818.74,3513.57
9167,1522,6,11186,243,1573,1052,491,3693.06,7166.5
9168,1282,3,11811,535,603,2464,67,1893.59,9651.38
9169,1399,1,10497,586,4500,426,9,4171.43,4041.19
9170,1739,4,11388,208,4337,246,35,3827.81,7289.32
9171,1560,1,10439,622,6445,815,373,1093.98,291.77
9172,1249,8,10434,451,7383,4488,369,2936.11,9942.77
9173,1557,6,10608,355,3708,4947,461,1728.94,5482.77
9174,1787,5,11727,261,4079,1568,228,3803.08,4480.02
9175,1775,6,10892,697,7989,2233,300,1377.37,2196.0
9176,1711,4,11186,7,3570,4662,299,4116.42,7685.53
9177,1649,6,10663,595,5738,4723,170,2906.86,3881.41
9178,1582,4,11248,60,4797,2302,282,3911.5,6772.18
9179,1152,2,10317,156,3838,3074,156,1103.37,6075.37
9180,1329,4,10472,296,4602,3299,333,701.24,9893.93
9181,1787,2,10623,506,1965,47,243,3022.11,2946.8
9182,1687,7,10880,192,3761,1723,304,1652.23,6770.34
9183,1529,1,11409,321,167,2620,388,1707.31,9783.94
9184,1911,8,11498,259,6760,333,223,2565.19,6347.27
9185,1784,3,10710,153,1408,1448,60,2014.4,8281.57
9186,1387,2,11810,710,9567,2722,305,1754.25,8420.09
9187,1955,3,11872,333,2391,791,210,3019.4,8456.41
9188,1596,2,11776,214,3128,2717,195,1723.37,2261.89
9189,1667,1,10637,5,9605,903,6,496.04,7887.06
9190,1038,1,11658,370,6179,2629,433,4340.66,4720.53
9191,1374,4,10532,336,9091,2550,315,207.76,5578.01
9192,1719,4,10929,637,1715,4344,41,3865.63,7041.12
9193,1580,6,11556,624,6979,1595,210,4340.71,3467.81
9194,1119,7,11257,428,4273,1731,140,4235.28,6524.56
9195,1298,2,10337,638,4156,3027,323,2214.1,8500.86
9196,1602,7,11916,640,4031,764,377,2185.43,6067.08
9197,1477,6,10517,91,103,1285,306,4383.46,858.81
9198,1060,4,10351,281,4894,1772,469,4247.88,7729.6
9199,1454,3,10154,3,2336,420,197,1320.44,1512.58
9200,1374,2,11835,492,436,3348,134,4264.2,4654.66
9201,1183,3,10761,522,1698,843,109,854.99,8458.51
9202,1181,3,10921,229,7295,2470,334,862.81,7622.55
9203,1303,6,10674,131,9462,3283,379,1382.57,6844.86
9204,1642,5,11912,602,9078,2547,146,4577.9,5716.76
9205,1893,3,10270,606,7263,1979,326,605.12,6504.8
9206,1724,8,11749,729,6565,565,488,355.3,1785.43
9207,1546,2,10409,215,2862,2228,270,2978.45,7681.98
9208,1977,2,10242,390,5700,3840,201,624.16,7160.42
9209,1671,8,10577,577,2869,3878,131,2825.56,9472.7
9210,1056,6,10246,183,3288,4120,485,2097.76,7993.28
9211,1997,4,11197,358,7554,1977,38,1961.96,1096.54
9212,1743,7,11591,28,7626,430,222,1370.33,3923.96
9213,1728,2,11012,507,8383,4947,272,4007.0,7795.41
9214,1311,8,11437,480,9129,1259,185,4245.22,4626.88
9215,1455,5,10178,441,6145,3086,380,4179.51,3456.17
9216,1123,5,10809,512,1169,2402,442,2570.48,1595.74
9217,1606,2,10149,155,4171,4881,435,4352.88,5628.04
9218,1967,5,10546,224,6537,3129,245,3341.65,2160.82
9219,1117,4,11412,67,8559,762,374,3158.32,3990.98
9220,1936,4,10194,231,3279,4605,223,3496.62,2755.73
9221,1099,8,11718,397,9615,2803,307,3481.96,4979.29
9222,1644,4,10420,219,3926,4400,122,1513.36,7955.59
9223,1076,5,11189,331,1408,1846,46,1995.5,4268.29
9224,1627,8,10533,713,5802,4873,226,144.78,9009.57
9225,1150,2,11987,686,9471,3440,230,2077.78,8896.99
9226,1651,4,10384,591,8714,3337,273,833.9,1173.0
9227,1666,8,10705,80,1074,2096,485,4089.86,9885.36
9228,1743,6,11568,592,1012,4846,179,212.68,8094.96
9229,1892,2,11363,549,9077,2243,0,1081.15,1517.82
9230,1543,4,10400,730,6803,341,450,2559.16,8348.89
9231,1798,2,11260,123,5198,1478,258,306.68,5125.47
9232,1259,4,10527,610,129,3910,199,591.96,2144.1
9233,1016,2,11582,640,2491,155,97,954.82,9836.35
9234,1649,4,10594,591,5403,3717,261,3672.19,2240.57
9235,1168,2,10792,50,8494,1593,91,2790.59,5222.05
9236,1375,2,10284,209,2488,3043,390,2060.85,7333.54
9237,1576,5,11823,653,9661,600,455,2665.87,9398.68
9238,1223,3,10365,616,4843,3548,191,576.86,9947.34
9239,1116,8,11165,125,2518,3622,130,993.51,3057.59
9240,1001,8,10646,608,7803,945,336,4578.67,6210.56
9241,1457,7,10943,724,3828,1278,467,4730.26,6980.46
9242,1744,6,10820,527,3500,2501,332,1879.44,2026.04
9243,1528,3,10930,180,157,2117,266,909.64,7471.03
9244,1630,3,10575,476,7218,1080,115,4138.65,6675.42
9245,1050,2,10945,57,6866,3194,47,4109.2,7221.83
9246,1032,6,10237,25,3770,4334,233,879.47,9983.53
9247,1538,8,10824,657,2479,4343,288,3807.01,6098.09
9248,1713,1,11436,574,826,506,12,3336.21,5932.98
9249,1729,2,11298,2,3528,711,271,394.74,4680.58
9250,1327,2,10331,299,3456,4392,332,2291.45,580.88
9251,1424,3,11868,712,901,729,321,264.48,3581.63
9252,1974,5,10501,406,2956,497,29,2606.18,7039.91
9253,1838,4,11524,241,8403,2817,93,4491.97,4190.19
9254,1869,6,10577,478,1157,2711,232,254.57,655.82
9255,1769,5,10453,687,2606,843,209,4281.85,7086.51
9256,1250,3,11588,92,8948,1599,148,969.63,7374.08
9257,1438,6,11436,384,6737,888,71,1448.63,9879.28
9258,1059,6,10004,455,2918,4985,39,2140.52,1796.02
9259,1562,3,11716,357,4132,4862,251,1237.63,6543.08
9260,1845,2,11669,113,7809,384,79,410.23,8656.45
9261,1029,7,11964,447,1708,1424,395,695.84,5565.26
9262,1144,8,11989,603,5363,1103,17,1410.1,6383.98
9263,1914,1,10607,652,1495,4706,390,4177.9,1485.49
9264,1932,4,10189,369,1357,1104,434,542.63,1363.93
9265,1256,6,11881,484,7420,2191,357,3701.44,6139.37
9266,1539,4,10986,127,9576,2647,271,756.95,2183.65
9267,1001,4,11778,259,1114,4280,304,2209.65,2039.26
9268,1318,2,10423,425,3081,1139,0,3175.37,479.44
9269,1242,8,11640,275,6758,3889,86,2166.45,4760.92
9270,1693,8,11784,478,1204,370,95,1133.05,1850.25
9271,1570,5,10285,161,5402,2987,52,1655.38,7557.32
9272,1125,7,10638,566,4557,2740,295,4654.2,2730.15
9273,1936,4,10593,440,1335,570,106,2901.49,1883.57
9274,1756,7,11940,250,383,3813,192,4437.38,8252.29
9275,1365,1,11070,185,8868,1555,205,649.35,6387.96
9276,1069,2,11138,285,1174,4415,173,4806.3,2933.84
9277,1761,6,11363,146,9813,3295,85,724.14,5864.18
9278,1186,1,10459,282,2679,1368,204,2933.44,1804.85
9279,1223,8,10444,247,1025,4076,167,3192.1,3377.39
9280,1765,4,11084,561,6449,4551,215,4608.0,5092.3
9281,1361,2,10153,434,1662,582,343,1314.04,2387.67
9282,1069,1,11538,230,5341,435,442,3769.09,5087.2
9283,1115,6,11385,475,1786,187,70,730.74,9691.61
9284,1772,6,10520,424,8035,1332,233,3729.37,7400.14
9285,1306,3,10097,152,9591,4450,490,4741.64,3626.93
9286,1111,6,10898,275,532,808,144,1527.16,3934.81
9287,1028,2,10697,113,2900,2977,174,4393.05,2770.76
9288,1672,4,10903,4,5866,2086,280,1959.04,9731.68
9289,1760,8,10911,197,7396,4976,474,915.83,1737.83
9290,1972,2,11733,343,2968,2528,54,4747.31,907.14
9291,1651,3,10618,532,4928,4535,25,1589.62,5105.07
9292,1133,1,10121,579,624,114,11,1072.19,2900.61
9293,1990,4,10506,128,9493,3641,184,1096.13,5176.68
9294,1401,8,11925,384,8564,2537,193,3626.47,4482.12
9295,1462,7,10870,20,1380,2937,249,3339.57,8572.72
9296,1151,3,10170,10,1704,4752,27,4982.55,8551.63
9297,1034,7,11885,335,9960,4895,217,1712.8,3354.53
9298,1403,1,11642,362,1023,2818,1,680.61,6294.18
9299,1776,4,11252,124,9526,3567,205,3862.07,9995.21
9300,1923,2,10030,155,3187,4678,466,4268.89,4519.57
9301,1062,5,11315,215,1504,3030,136,3693.48,7735.67
9302,1534,6,10962,316,5201,749,429,779.44,3228.67
9303,1471,7,10411,654,6661,13,79,1087.74,1343.48
9304,1295,3,10828,502,4120,2267,339,4702.32,5827.89
9305,1739,5,11086,127,7349,452,333,4704.89,6152.32
9306,1884,7,10116,667,1721,933,289,1382.84,8636.05
9307,1752,8,10596,577,7400,4932,162,3858.69,8549.49
9308,1634,4,11695,620,2319,1088,360,1683.29,8654.08
9309,1834,1,10392,334,7204,1446,480,2604.26,7454.59
9310,1663,8,11340,239,8280,1305,118,2066.27,4231.05
9311,1371,1,11485,398,2821,2263,430,1988.33,5467.17
9312,1415,8,10418,329,8754,3973,166,3310.16,5208.65
9313,1284,4,10261,230,1336,1372,394,2643.54,1224.61
9314,1122,5,10391,24,9985,2115,143,508.71,6167.79
9315,1855,7,10229,608,304,1104,318,4413.72,6862.79
9316,1327,6,10024,47,715,2439,242,1711.98,950.54
9317,1306,6,10082,469,5920,1844,46,3958.45,1538.96
9318,1551,2,11943,167,1792,4926,15,142.67,3865.19
9319,1074,1,11748,587,5564,4659,469,1070.75,3537.87
9320,1771,1,10069,698,7698,4704,80,923.0,3102.72
9321,1018,6,11467,157,3307,517,309,693.82,2248.01
9322,1222,6,10650,478,415,1471,246,1720.94,7466.11
9323,1404,5,11337,172,9412,1490,476,3170.35,4536.39
9324,1931,2,11059,438,5152,3605,366,3614.85,8130.48
9325,1004,6,10202,536,2799,1250,395,3581.2,1871.06
9326,1148,1,10724,464,2587,4357,74,2239.33,5946.76
9327,1651,6,10009,711,6269,975,14,467.73,7031.35
9328,1516,1,10628,379,444,1265,490,4346.91,1158.84
9329,1671,2,10814,385,4343,4262,480,1910.49,3899.21
9330,1537,4,11566,226,9592,4917,24,2184.74,3944.92
9331,1831,5,10420,184,716,327,266,1105.39,8607.11
9332,1182,5,10597,198,1966,2708,454,2014.13,2996.8
9333,1056,3,11919,119,1689,4208,420,3365.93,5441.5
9334,1229,6,10799,576,5966,3333,333,1574.0,8523.01
9335,1829,2,10118,79,2776,3263,153,636.27,7859.45
9336,1710,4,10630,616,9219,1613,243,1127.69,4624.96
9337,1319,3,10808,698,9553,889,356,1915.07,2131.25
9338,1892,7,10544,529,2529,26,298,4942.6,2621.97
9339,1485,3,10854,452,3800,3004,294,3065.37,463.45
9340,1788,1,10307,602,3786,742,244,3865.04,539.48
9341,1634,2,10896,634,2036,925,403,1718.93,8968.92
9342,1863,6,10193,444,9123,4693,384,2644.84,757.98
9343,1187,7,10721,635,9421,20,185,1507.2,4094.75
9344,1494,7,10894,183,6123,3533,298,1392.95,1253.68
9345,1682,2,11874,82,2222,2371,459,2298.04,6444.98
9346,1878,8,11868,246,9290,1064,118,3588.04,1130.06
9347,1222,2,11718,126,2868,1299,353,2010.58,4978.34
9348,1365,1,10139,312,8875,4080,47,4731.76,5238.28
9349,1342,3,10429,5,6099,3785,313,4253.81,9209.2
9350,1739,8,10934,434,7535,3719,206,1190.1,697.85
9351,1937,2,11962,607,1949,3166,301,1364.53,5779.73
9352,1413,3,10015,211,7261,1594,427,421.58,2866.63
9353,1840,8,10686,493,5749,2665,195,2344.97,3497.03
9354,1619,4,11553,69,4703,2004,111,794.81,9144.04
9355,1954,3,10296,421,8378,3810,237,1753.08,1241.23
9356,1049,3,11208,205,606,421,131,4669.23,8509.12
9357,1274,5,11993,664,1172,3449,419,931.95,211.36
9358,1490,1,10496,132,4060,3186,425,2333.42,9036.57
9359,1041,1,10172,662,5492,3922,145,2070.71,897.63
9360,1413,8,10424,660,4364,4449,388,4183.78,9385.8
9361,1622,6,10883,340,2628,1913,378,623.0,109.15
9362,1028,4,10356,303,8137,3011,323,1670.32,9015.97
9363,1966,5,10267,207,2433,2306,104,576.9,723.79
9364,1936,6,11836,145,8083,3250,376,449.23,7708.43
9365,1406,5,10919,620,5654,3937,69,348.29,1322.28
9366,1096,1,10112,72,1355,3292,318,2296.31,4708.19
9367,1311,5,10157,720,9888,4724,322,3086.63,6420.76
9368,1177,5,10382,288,7661,1669,346,750.97,2040.42
9369,1244,2,10039,86,4595,2131,132,984.52,2485.92
9370,1267,1,11367,572,818,4275,110,1482.61,5439.93
9371,1601,4,10473,121,8191,3351,100,4507.22,8140.26
9372,1098,1,10214,441,4683,2165,452,4121.13,3311.79
9373,1371,6,11814,727,5233,1899,496,1657.0,9033.34
9374,1046,6,11596,350,9125,2798,70,1365.25,5949.36
9375,1427,7,11807,444,9381,2088,107,1325.77,3655.93
9376,1104,8,11975,417,3653,2324,252,1636.64,8695.15
9377,1755,7,10270,497,383,1076,264,1131.71,7900.98
9378,1707,1,11903,466,1564,4006,421,1248.54,7060.3
9379,1098,2,11798,457,7393,4592,337,4588.25,8819.96
9380,1219,6,10041,604,1926,3289,75,148.55,9731.26
9381,1317,1,11546,580,1975,3195,335,1141.61,7465.7
9382,1665,8,11137,406,7652,1731,223,3592.28,8216.88
9383,1479,8,10531,669,9854,2336,430,298.43,6553.42
9384,1371,2,11066,298,8527,3658,306,1071.97,1804.94
9385,1813,8,10179,203,3618,4041,473,1131.45,3772.18
9386,1705,8,10980,308,6360,2097,331,3188.53,7453.91
9387,1060,6,10384,247,3812,1994,443,2486.42,8127.75
9388,1508,8,11857,612,8330,3077,109,4111.29,8894.84
9389,1699,5,11541,560,3186,4087,277,1197.42,8978.56
9390,1576,2,11705,197,4145,4008,49,1095.54,6655.63
9391,1825,4,10007,223,1519,3405,36,4937.21,6771.64
